City ID,city,Max Temp,Lat,Lng,Humidity,Cloudiness,Wind Speed,country,Date
235,kharp,9.63,66.8014,65.8081,58,100,4.54,RU,1655104773
236,yerbogachen,21.97,61.2767,108.0108,30,100,1.84,RU,1655104774
237,kolokani,28.1,13.5728,-8.0339,51,34,4.1,ML,1655104448
238,abha,30.14,18.2164,42.5053,7,0,6.69,SA,1655104775
239,palmer,19.02,42.1584,-72.3287,87,100,0.0,US,1655104776
240,cherskiy,20.75,68.75,161.3,30,33,3.91,RU,1655104779
241,marrakesh,32.04,31.6315,-8.0083,29,14,2.57,MA,1655104713
242,chaihe,18.89,44.7667,129.7,70,100,3.93,CN,1655104780
243,estevan,18.19,49.1334,-102.9842,66,100,2.41,CA,1655104489
244,tzucacab,22.97,20.0667,-89.05,98,100,1.44,MX,1655104782
245,usinsk,14.19,65.9939,57.5281,24,0,4.2,RU,1655104389
246,tanout,30.91,14.9709,8.8879,37,3,7.33,NE,1655104783
247,kalmunai,33.03,7.4167,81.8167,52,94,3.4,LK,1655104784
248,alekseyevsk,24.94,57.8406,108.3492,33,100,3.4,RU,1655104785
249,ornskoldsvik,16.55,63.2909,18.7153,56,96,2.86,SE,1655104786
250,mount isa,22.87,-20.7333,139.5,17,6,3.09,AU,1655104786
251,saint-philippe,21.77,-21.3585,55.7679,84,100,7.88,RE,1655104788
252,cape town,15.06,-33.9258,18.4232,92,75,5.66,ZA,1655104490
253,chuy,7.28,-33.6971,-53.4616,95,17,1.86,UY,1655104789
254,lebu,8.49,-37.6167,-73.65,88,39,4.84,CL,1655104683
255,busselton,16.15,-33.65,115.3333,69,85,7.05,AU,1655104790
256,rikitea,22.88,-23.1203,-134.9692,66,42,5.43,PF,1655104791
257,hermanus,16.56,-34.4187,19.2345,79,100,5.94,ZA,1655104792
258,hobart,8.92,-42.8794,147.3294,76,20,2.57,AU,1655104792
259,cidreira,9.87,-30.1811,-50.2056,75,98,6.21,BR,1655104793
260,hithadhoo,28.88,-0.6,73.0833,71,19,3.53,MV,1655104795
261,bredasdorp,14.76,-34.5322,20.0403,72,100,1.62,ZA,1655104796
262,punta arenas,6.06,-53.15,-70.9167,93,75,1.03,CL,1655104797
263,atuona,25.49,-9.8,-139.0333,66,92,8.79,PF,1655104633
264,taltal,13.78,-25.4,-70.4833,75,35,1.0,CL,1655104798
265,port augusta,15.95,-32.5,137.7667,47,0,4.88,AU,1655104760
266,aripuana,20.88,-9.1667,-60.6333,82,86,1.31,BR,1655104800
267,linhares,20.92,-19.3911,-40.0722,84,100,4.2,BR,1655104802
268,mataura,7.49,-46.1927,168.8643,88,75,4.67,NZ,1655104803
269,mar del plata,7.83,-38.0023,-57.5575,73,0,2.68,AR,1655104803
270,hualmay,16.3,-11.0964,-77.6139,86,46,4.48,PE,1655104805
271,ushuaia,1.81,-54.8,-68.3,100,40,1.03,AR,1655104669
272,new norfolk,8.73,-42.7826,147.0587,82,30,0.45,AU,1655104807
273,esperance,16.91,-33.8667,121.9,78,100,15.58,AU,1655104807
274,bluff,7.67,-46.6,168.3333,66,44,11.95,NZ,1655104808
275,pangkalanbuun,25.43,-2.6833,111.6167,95,100,1.2,ID,1655104731
276,avarua,24.03,-21.2078,-159.775,73,20,2.57,CK,1655104811
277,saint-leu,21.84,-21.15,55.2833,73,31,3.09,RE,1655104812
278,tautira,25.92,-17.7333,-149.15,69,34,8.47,PF,1655104813
279,vaini,25.09,-21.2,-175.2,94,75,2.06,TO,1655104813
280,luanda,21.14,-8.8368,13.2343,80,87,2.19,AO,1655104543
281,port elizabeth,17.95,-33.918,25.5701,67,0,1.54,ZA,1655104815
282,quatre cocos,24.49,-20.2078,57.7625,69,88,8.94,MU,1655104816
283,santiago del estero,9.5,-27.7951,-64.2615,49,0,4.5,AR,1655104817
284,rawson,12.23,-43.3002,-65.1023,28,100,4.95,AR,1655104818
285,camacupa,14.55,-12.0167,17.4833,48,50,1.56,AO,1655104682
286,bengkulu,28.87,-3.8004,102.2655,64,100,2.3,ID,1655104819
287,vao,21.89,-22.6667,167.4833,73,100,4.91,NC,1655104820
288,padang,31.03,-0.9492,100.3543,64,98,2.41,ID,1655104821
